order_id,customer_id,order_date,product,category,quantity,price,discount,country,revenue
501264,10,2024-11-06,Sports Item 33,Sports,4,105.2,0.1,Morocco,378.72
501265,159,2024-04-23,Grocery Item 17,Grocery,3,167.6,0.0,Morocco,502.8
501266,44,2024-10-27,Sports Item 8,Sports,4,50.87,0.05,Egypt,193.31
501267,420,2024-08-13,Home Item 39,Home,3,138.6,0.0,Egypt,415.8
501268,262,2024-08-20,Toys Item 20,Toys,2,76.77,0.05,Egypt,145.86
501269,574,2024-03-11,Home Item 18,Home,3,58.02,0.25,Saudi Arabia,130.55
501270,478,2024-02-07,Sports Item 28,Sports,3,4.55,0.0,Saudi Arabia,13.65
501271,367,2024-07-06,Fashion Item 32,Fashion,4,125.17,0.05,Egypt,475.65
501272,523,2024-04-26,Toys Item 29,Toys,5,60.08,0.25,UAE,225.3
501273,70,2024-03-14,Toys Item 35,Toys,2,55.94,0.1,Jordan,100.69
501274,103,2024-08-26,Sports Item 26,Sports,1,180.77,0.25,Saudi Arabia,135.58
501275,25,2024-07-29,Grocery Item 7,Grocery,4,237.99,0.05,Saudi Arabia,904.36
501276,291,2024-03-27,Sports Item 38,Sports,2,86.33,0.2,UAE,138.13
501277,44,2024-04-27,Fashion Item 24,Fashion,2,72.67,0.2,Lebanon,116.27
501278,372,2024-02-24,Home Item 35,Home,1,39.86,0.0,UAE,39.86
501279,156,2024-10-24,Sports Item 1,Sports,1,28.33,0.05,Egypt,26.91
501280,446,2024-12-18,Electronics Item 10,Electronics,3,51.65,0.1,Egypt,139.45
501281,103,2024-03-02,Sports Item 23,Sports,3,80.07,0.25,Saudi Arabia,180.16
501282,213,2024-12-02,Sports Item 29,Sports,2,48.21,0.0,Jordan,96.42
501283,108,2024-02-05,Electronics Item 30,Electronics,2,19.69,0.0,Jordan,39.38
501284,154,2024-07-20,Fashion Item 13,Fashion,2,21.09,0.25,Jordan,31.64
501285,251,2024-05-02,Home Item 6,Home,2,7.08,0.15,Jordan,12.04
501286,79,2024-08-07,Toys Item 34,Toys,1,62.99,0.1,Jordan,56.69
501287,163,2024-09-05,Fashion Item 25,Fashion,1,73.45,0.1,Egypt,66.1
501288,586,2024-07-13,Home Item 5,Home,3,98.32,0.2,Egypt,235.97
501289,229,2024-03-20,Grocery Item 25,Grocery,5,66.83,0.25,Egypt,250.61
501290,357,2024-04-05,Grocery Item 28,Grocery,3,116.45,0.0,Egypt,349.35
501291,520,2024-06-04,Sports Item 17,Sports,4,70.05,0.0,Morocco,280.2
501292,509,2024-06-13,Fashion Item 4,Fashion,5,32.69,0.0,Egypt,163.45
501293,563,2024-07-07,Grocery Item 13,Grocery,2,67.46,0.25,Egypt,101.19
501294,267,2024-02-15,Sports Item 3,Sports,2,138.36,0.1,Saudi Arabia,249.05
501295,17,2024-11-10,Sports Item 36,Sports,2,147.64,0.15,Saudi Arabia,250.99
501296,482,2024-01-12,Sports Item 24,Sports,1,43.66,0.2,UAE,34.93
501297,347,2024-10-12,Fashion Item 36,Fashion,5,51.07,0.15,UAE,217.05
501298,434,2024-04-28,Toys Item 36,Toys,1,60.75,0.2,UAE,48.6
501299,312,2024-12-26,Fashion Item 16,Fashion,1,38.0,0.05,Egypt,36.1
501300,357,2024-09-12,Sports Item 14,Sports,1,48.12,0.1,UAE,43.31
501301,273,2024-05-30,Sports Item 38,Sports,5,70.47,0.15,UAE,299.5
501302,264,2024-03-05,Electronics Item 26,Electronics,1,32.98,0.0,Egypt,32.98
501303,217,2024-04-28,Electronics Item 27,Electronics,2,96.14,0.0,Jordan,192.28
501304,402,2024-08-24,Sports Item 18,Sports,2,166.63,0.0,Lebanon,333.26
501305,274,2024-02-03,Sports Item 31,Sports,2,56.77,0.0,Saudi Arabia,113.54
501306,31,2024-11-19,Home Item 5,Home,1,121.33,0.05,UAE,115.26
501307,178,2024-11-19,Electronics Item 16,Electronics,5,10.36,0.0,Egypt,51.8
501308,27,2024-10-24,Electronics Item 19,Electronics,1,127.13,0.1,Jordan,114.42
501309,146,2024-03-13,Toys Item 8,Toys,2,146.07,0.2,Jordan,233.71
501310,532,2024-05-02,Grocery Item 20,Grocery,3,53.44,0.1,UAE,144.29
501311,535,2024-08-15,Fashion Item 11,Fashion,1,55.13,0.0,Morocco,55.13
501312,386,2024-10-24,Toys Item 23,Toys,1,62.58,0.0,Egypt,62.58
501313,466,2024-02-05,Toys Item 16,Toys,1,18.09,0.2,Egypt,14.47
501314,555,2024-09-03,Sports Item 36,Sports,1,38.75,0.0,Egypt,38.75
501315,26,2024-02-15,Electronics Item 19,Electronics,2,31.08,0.05,Morocco,59.05
501316,98,2024-04-05,Sports Item 7,Sports,3,149.28,0.0,Egypt,447.84
501317,267,2024-04-22,Toys Item 33,Toys,5,119.01,0.0,UAE,595.05
501318,480,2024-02-10,Grocery Item 29,Grocery,1,106.48,0.2,Saudi Arabia,85.18
501319,272,2024-09-02,Fashion Item 35,Fashion,3,146.61,0.2,Jordan,351.86
501320,279,2024-11-01,Fashion Item 34,Fashion,1,98.19,0.0,Saudi Arabia,98.19
501321,262,2024-06-27,Home Item 25,Home,1,53.95,0.15,Morocco,45.86
501322,128,2024-03-21,Grocery Item 36,Grocery,5,111.9,0.0,Egypt,559.5
501323,54,2024-12-26,Electronics Item 23,Electronics,3,46.51,0.15,Egypt,118.6
501324,55,2024-08-12,Sports Item 26,Sports,1,73.41,0.25,Morocco,55.06
501325,394,2024-05-02,Home Item 24,Home,1,91.03,0.25,UAE,68.27
501326,545,2024-06-01,Grocery Item 29,Grocery,3,55.26,0.15,Saudi Arabia,140.91
501327,398,2024-02-07,Fashion Item 25,Fashion,3,41.91,0.0,Jordan,125.73
501328,422,2024-02-17,Electronics Item 36,Electronics,3,75.39,0.2,Egypt,180.94
501329,203,2024-12-20,Grocery Item 11,Grocery,5,38.39,0.05,Egypt,182.35
501330,143,2024-07-05,Toys Item 27,Toys,4,231.8,0.1,Egypt,834.48
501331,525,2024-03-28,Grocery Item 13,Grocery,2,43.7,0.0,Egypt,87.4
501332,542,2024-08-06,Grocery Item 16,Grocery,2,49.68,0.2,Egypt,79.49
501333,525,2024-10-07,Electronics Item 3,Electronics,4,73.67,0.0,UAE,294.68
501334,519,2024-06-03,Toys Item 25,Toys,1,28.56,0.0,Jordan,28.56
501335,492,2024-06-23,Fashion Item 27,Fashion,1,147.92,0.1,Lebanon,133.13
501336,153,2024-08-30,Toys Item 4,Toys,5,26.16,0.0,Egypt,130.8
501337,229,2024-04-24,Toys Item 3,Toys,2,55.1,0.0,Morocco,110.2
501338,530,2024-03-03,Sports Item 10,Sports,1,74.71,0.05,Saudi Arabia,70.97
501339,365,2024-03-04,Toys Item 39,Toys,2,39.29,0.15,Saudi Arabia,66.79
501340,88,2024-10-29,Sports Item 15,Sports,4,78.39,0.05,Morocco,297.88
501341,132,2024-07-07,Home Item 28,Home,4,235.67,0.0,Saudi Arabia,942.68
501342,22,2024-06-06,Sports Item 6,Sports,4,36.98,0.2,Jordan,118.34
501343,297,2024-04-06,Grocery Item 4,Grocery,4,49.16,0.25,Egypt,147.48
501344,286,2024-10-28,Sports Item 36,Sports,5,27.86,0.0,UAE,139.3
501345,509,2024-11-02,Grocery Item 36,Grocery,5,105.11,0.0,Egypt,525.55
501346,145,2024-08-03,Toys Item 27,Toys,3,36.99,0.05,Egypt,105.42
501347,16,2024-05-30,Sports Item 35,Sports,2,44.8,0.1,Egypt,80.64
501348,111,2024-07-11,Fashion Item 37,Fashion,5,149.06,0.25,UAE,558.97
501349,228,2024-02-05,Home Item 15,Home,5,56.01,0.2,UAE,224.04
501350,56,2024-09-28,Sports Item 30,Sports,5,104.42,0.0,UAE,522.1
501351,475,2024-01-03,Sports Item 6,Sports,1,41.76,0.1,Saudi Arabia,37.58
501352,559,2024-05-04,Electronics Item 15,Electronics,2,107.61,0.0,Jordan,215.22
501353,388,2024-02-28,Toys Item 28,Toys,1,39.44,0.05,UAE,37.47
501354,440,2024-04-11,Grocery Item 16,Grocery,1,81.97,0.0,Egypt,81.97
501355,590,2024-06-03,Sports Item 23,Sports,4,32.33,0.15,Egypt,109.92
501356,11,2024-07-06,Home Item 5,Home,5,130.04,0.05,Saudi Arabia,617.69
501357,166,2024-07-09,Fashion Item 10,Fashion,4,20.32,0.25,Egypt,60.96
501358,204,2024-04-06,Fashion Item 22,Fashion,1,47.61,0.2,UAE,38.09
501359,109,2024-02-01,Toys Item 22,Toys,5,170.81,0.0,Jordan,854.05
501360,39,2024-06-20,Home Item 31,Home,1,76.49,0.25,Egypt,57.37
501361,229,2024-03-26,Sports Item 14,Sports,4,19.22,0.0,Morocco,76.88
501362,494,2024-10-25,Sports Item 34,Sports,3,109.27,0.25,Morocco,245.86
501363,365,2024-06-13,Sports Item 20,Sports,1,128.92,0.2,Egypt,103.14
501364,71,2024-07-17,Grocery Item 32,Grocery,5,68.23,0.2,Egypt,272.92
501365,269,2024-03-12,Toys Item 18,Toys,3,40.43,0.15,Morocco,103.1
501366,391,2024-08-03,Electronics Item 21,Electronics,4,99.76,0.0,Saudi Arabia,399.04
501367,567,2024-04-27,Home Item 23,Home,2,51.24,0.0,Egypt,102.48
501368,377,2024-09-21,Electronics Item 24,Electronics,3,262.7,0.25,Egypt,591.07
501369,419,2024-06-26,Sports Item 21,Sports,5,324.58,0.0,Jordan,1622.9
501370,392,2024-02-22,Grocery Item 19,Grocery,5,160.97,0.0,Lebanon,804.85
501371,588,2024-09-17,Home Item 16,Home,4,100.53,0.0,Egypt,402.12
501372,481,2024-09-09,Electronics Item 26,Electronics,4,19.23,0.2,Jordan,61.54
501373,161,2024-03-29,Toys Item 32,Toys,2,114.5,0.0,Morocco,229.0
501374,95,2024-05-09,Grocery Item 36,Grocery,4,60.76,0.15,UAE,206.58
501375,481,2024-06-08,Fashion Item 34,Fashion,1,56.96,0.15,Jordan,48.42
501376,318,2024-06-01,Home Item 24,Home,2,129.9,0.0,Egypt,259.8
501377,96,2024-10-12,Home Item 29,Home,5,45.26,0.0,Saudi Arabia,226.3
501378,398,2024-07-10,Home Item 7,Home,1,36.4,0.2,UAE,29.12
501379,569,2024-11-07,Sports Item 20,Sports,1,104.17,0.15,UAE,88.54
501380,440,2024-12-09,Home Item 24,Home,4,96.61,0.0,Egypt,386.44
501381,91,2024-08-12,Home Item 37,Home,3,41.47,0.0,Saudi Arabia,124.41
501382,584,2024-05-03,Grocery Item 6,Grocery,3,44.21,0.0,Egypt,132.63
501383,198,2024-03-27,Home Item 29,Home,5,268.2,0.2,Saudi Arabia,1072.8
501384,50,2024-03-08,Toys Item 21,Toys,2,13.05,0.2,Egypt,20.88
501385,462,2024-03-10,Electronics Item 23,Electronics,5,26.38,0.0,Saudi Arabia,131.9
501386,146,2024-01-31,Toys Item 23,Toys,2,132.1,0.25,Saudi Arabia,198.15
501387,168,2024-08-27,Toys Item 26,Toys,5,18.5,0.1,Egypt,83.25
501388,190,2024-10-05,Toys Item 4,Toys,4,88.54,0.1,Egypt,318.74
501389,315,2024-08-03,Fashion Item 37,Fashion,4,34.58,0.1,UAE,124.49
501390,92,2024-06-23,Sports Item 32,Sports,3,24.19,0.0,UAE,72.57
501391,511,2024-01-12,Grocery Item 4,Grocery,1,129.73,0.0,Morocco,129.73
501392,167,2024-02-20,Home Item 20,Home,1,47.54,0.05,Jordan,45.16
501393,453,2024-10-28,Sports Item 16,Sports,5,52.12,0.15,Egypt,221.51
501394,483,2024-08-01,Grocery Item 9,Grocery,3,7.85,0.05,Jordan,22.37
501395,529,2024-07-03,Fashion Item 5,Fashion,3,50.35,0.1,UAE,135.95
501396,29,2024-01-29,Grocery Item 23,Grocery,3,102.42,0.0,Saudi Arabia,307.26
501397,129,2024-02-28,Fashion Item 5,Fashion,4,116.47,0.05,Saudi Arabia,442.59
501398,230,2024-04-21,Grocery Item 8,Grocery,2,222.96,0.1,UAE,401.33
501399,388,2024-02-24,Grocery Item 35,Grocery,2,45.18,0.0,Egypt,90.36
501400,23,2024-11-02,Electronics Item 3,Electronics,2,70.82,0.15,Egypt,120.39
501401,399,2024-06-05,Sports Item 36,Sports,3,49.52,0.0,Saudi Arabia,148.56
501402,111,2024-08-17,Electronics Item 25,Electronics,1,55.02,0.0,Egypt,55.02
501403,262,2024-10-30,Sports Item 8,Sports,3,32.03,0.0,Saudi Arabia,96.09
501404,504,2024-06-23,Grocery Item 13,Grocery,4,129.54,0.05,UAE,492.25
501405,283,2024-06-06,Home Item 21,Home,2,76.65,0.25,Saudi Arabia,114.98
501406,119,2024-01-22,Home Item 35,Home,4,50.5,0.0,Egypt,202.0
501407,359,2024-10-30,Sports Item 4,Sports,3,105.93,0.15,Saudi Arabia,270.12
501408,368,2024-09-22,Home Item 36,Home,5,33.05,0.0,UAE,165.25
501409,574,2024-07-10,Fashion Item 29,Fashion,4,64.43,0.0,Saudi Arabia,257.72
501410,360,2024-05-01,Grocery Item 28,Grocery,3,68.63,0.0,Egypt,205.89
501411,572,2024-02-24,Grocery Item 28,Grocery,3,150.93,0.0,Egypt,452.79
501412,418,2024-03-07,Grocery Item 9,Grocery,1,29.48,0.15,Morocco,25.06
501413,2,2024-06-30,Electronics Item 9,Electronics,5,94.85,0.1,Jordan,426.82
501414,529,2024-07-29,Sports Item 15,Sports,5,222.19,0.0,Egypt,1110.95
501415,26,2024-04-21,Sports Item 13,Sports,3,100.47,0.0,Jordan,301.41
501416,471,2024-02-02,Grocery Item 29,Grocery,2,154.81,0.0,Egypt,309.62
501417,509,2024-05-20,Grocery Item 15,Grocery,4,3.0,0.0,UAE,12.0
501418,592,2024-05-18,Toys Item 38,Toys,2,167.21,0.0,Egypt,334.42
501419,316,2024-04-30,Home Item 13,Home,1,209.12,0.0,Egypt,209.12
501420,69,2024-02-29,Sports Item 35,Sports,5,106.29,0.2,Egypt,425.16
501421,223,2024-12-08,Sports Item 18,Sports,5,61.79,0.15,Morocco,262.61
501422,197,2024-09-28,Electronics Item 5,Electronics,2,182.07,0.0,Jordan,364.14
501423,252,2024-05-15,Grocery Item 34,Grocery,2,236.3,0.0,Saudi Arabia,472.6
501424,53,2024-12-13,Sports Item 32,Sports,2,181.54,0.05,Egypt,344.93
501425,80,2024-02-26,Grocery Item 21,Grocery,4,131.8,0.0,Egypt,527.2
501426,213,2024-02-13,Sports Item 38,Sports,2,39.62,0.25,Saudi Arabia,59.43
501427,562,2024-11-09,Grocery Item 19,Grocery,1,47.44,0.2,Egypt,37.95
501428,165,2024-12-28,Fashion Item 34,Fashion,5,108.51,0.0,Egypt,542.55
501429,261,2024-10-13,Grocery Item 18,Grocery,2,34.26,0.25,Saudi Arabia,51.39
501430,21,2024-05-28,Electronics Item 27,Electronics,4,151.68,0.2,Morocco,485.38
501431,261,2024-08-18,Sports Item 36,Sports,1,60.33,0.2,UAE,48.26
501432,513,2024-04-06,Toys Item 6,Toys,1,124.86,0.2,Egypt,99.89
501433,156,2024-11-22,Home Item 13,Home,1,113.14,0.0,UAE,113.14
501434,362,2024-03-31,Home Item 18,Home,1,60.56,0.0,UAE,60.56
501435,397,2024-08-31,Toys Item 12,Toys,5,121.59,0.15,UAE,516.76
501436,580,2024-10-11,Toys Item 21,Toys,1,176.02,0.05,Egypt,167.22
501437,257,2024-10-29,Home Item 38,Home,4,191.06,0.05,Jordan,726.03
501438,333,2024-06-29,Grocery Item 35,Grocery,2,82.28,0.0,UAE,164.56
501439,302,2024-10-19,Toys Item 12,Toys,4,51.08,0.0,Egypt,204.32
501440,520,2024-06-14,Sports Item 9,Sports,5,110.22,0.0,Jordan,551.1
501441,23,2024-10-15,Electronics Item 30,Electronics,2,110.4,0.0,Jordan,220.8
501442,37,2024-02-23,Toys Item 11,Toys,1,40.13,0.1,Egypt,36.12
501443,193,2024-10-07,Home Item 4,Home,4,87.73,0.0,Jordan,350.92
501444,445,2024-10-30,Electronics Item 33,Electronics,3,121.52,0.05,Jordan,346.33
501445,50,2024-12-01,Grocery Item 13,Grocery,2,96.3,0.0,Lebanon,192.6
501446,148,2024-11-21,Grocery Item 5,Grocery,4,144.28,0.0,Egypt,577.12
501447,357,2024-12-14,Grocery Item 26,Grocery,2,16.9,0.2,Egypt,27.04
501448,94,2024-02-21,Grocery Item 18,Grocery,1,104.04,0.0,Lebanon,104.04
501449,164,2024-08-06,Fashion Item 23,Fashion,5,47.27,0.0,Saudi Arabia,236.35
501450,147,2024-03-16,Fashion Item 24,Fashion,2,50.26,0.05,Egypt,95.49
501451,201,2024-04-08,Electronics Item 11,Electronics,3,22.82,0.0,Egypt,68.46
501452,251,2024-12-19,Fashion Item 2,Fashion,5,16.57,0.0,Jordan,82.85
501453,57,2024-01-20,Home Item 31,Home,5,220.03,0.0,Egypt,1100.15
501454,428,2024-08-20,Fashion Item 25,Fashion,4,29.21,0.0,Saudi Arabia,116.84
501455,354,2024-07-22,Home Item 21,Home,3,80.87,0.0,Egypt,242.61
501456,591,2024-04-06,Home Item 2,Home,2,4.25,0.0,Morocco,8.5
501457,67,2024-01-08,Grocery Item 9,Grocery,5,78.6,0.1,Morocco,353.7
501458,459,2024-10-03,Home Item 14,Home,5,18.39,0.0,Egypt,91.95
501459,579,2024-05-12,Fashion Item 15,Fashion,2,48.58,0.0,Lebanon,97.16
501460,220,2024-09-03,Fashion Item 37,Fashion,5,137.75,0.0,UAE,688.75
501461,583,2024-05-07,Electronics Item 29,Electronics,1,89.62,0.0,UAE,89.62
501462,490,2024-08-14,Grocery Item 6,Grocery,3,81.54,0.0,UAE,244.62
501463,453,2024-12-19,Sports Item 29,Sports,2,156.57,0.1,Egypt,281.83
501464,517,2024-11-14,Sports Item 36,Sports,3,19.08,0.0,Egypt,57.24
501465,600,2024-02-09,Electronics Item 22,Electronics,5,111.81,0.2,UAE,447.24
501466,501,2024-07-08,Fashion Item 24,Fashion,5,27.31,0.2,Morocco,109.24
501467,468,2024-10-29,Toys Item 18,Toys,1,12.79,0.1,Jordan,11.51
501468,437,2024-04-19,Sports Item 34,Sports,4,48.89,0.0,Egypt,195.56
501469,55,2024-11-12,Home Item 16,Home,5,18.54,0.2,Saudi Arabia,74.16
501470,551,2024-11-08,Fashion Item 36,Fashion,4,139.12,0.1,UAE,500.83
501471,9,2024-11-04,Fashion Item 39,Fashion,5,98.55,0.0,Egypt,492.75
501472,200,2024-11-29,Toys Item 15,Toys,5,81.29,0.1,Egypt,365.81
501473,496,2024-06-23,Fashion Item 17,Fashion,5,22.67,0.25,Saudi Arabia,85.01
501474,244,2024-06-29,Grocery Item 32,Grocery,5,203.94,0.2,Egypt,815.76
501475,41,2024-11-14,Grocery Item 22,Grocery,3,32.71,0.05,Saudi Arabia,93.22
501476,105,2024-11-04,Fashion Item 27,Fashion,1,93.62,0.0,Egypt,93.62
501477,296,2024-02-10,Grocery Item 37,Grocery,5,37.44,0.05,Jordan,177.84
501478,428,2024-09-08,Grocery Item 10,Grocery,3,16.55,0.1,Saudi Arabia,44.69
501479,272,2024-08-24,Sports Item 17,Sports,5,75.95,0.1,Egypt,341.78
501480,516,2024-10-25,Grocery Item 4,Grocery,1,56.3,0.2,Morocco,45.04
501481,84,2024-12-06,Fashion Item 37,Fashion,5,141.78,0.25,Morocco,531.67
501482,215,2024-08-05,Fashion Item 14,Fashion,2,125.07,0.15,Lebanon,212.62
501483,63,2024-12-13,Grocery Item 13,Grocery,2,28.34,0.0,Egypt,56.68
501484,216,2024-01-01,Toys Item 2,Toys,5,164.99,0.0,Jordan,824.95
501485,44,2024-08-26,Home Item 18,Home,2,83.94,0.0,UAE,167.88
501486,458,2024-01-31,Toys Item 38,Toys,3,52.75,0.25,UAE,118.69
501487,113,2024-04-23,Home Item 33,Home,1,115.03,0.0,Lebanon,115.03
501488,4,2024-04-14,Grocery Item 29,Grocery,1,33.0,0.0,Jordan,33.0
501489,170,2024-09-21,Grocery Item 25,Grocery,2,90.15,0.0,Jordan,180.3
501490,408,2024-04-20,Electronics Item 11,Electronics,1,173.09,0.2,Morocco,138.47
501491,161,2024-06-28,Toys Item 12,Toys,5,85.83,0.05,Jordan,407.69
501492,224,2024-08-19,Fashion Item 15,Fashion,1,59.0,0.1,Egypt,53.1
501493,428,2024-08-06,Fashion Item 39,Fashion,3,29.02,0.25,Saudi Arabia,65.3
501494,501,2024-04-24,Toys Item 18,Toys,3,83.85,0.0,Egypt,251.55
501495,282,2024-10-26,Toys Item 21,Toys,1,263.97,0.05,Egypt,250.77
501496,438,2024-02-22,Sports Item 10,Sports,2,105.61,0.1,Egypt,190.1
501497,16,2024-08-27,Electronics Item 21,Electronics,4,26.12,0.0,Egypt,104.48
501498,224,2024-06-06,Grocery Item 24,Grocery,1,7.99,0.05,Egypt,7.59
501499,27,2024-11-24,Sports Item 26,Sports,3,86.44,0.15,Saudi Arabia,220.42
